r	gmin	g	gmax	L	tmin	t	tmax	gamin	ga	gamax	kmin	k_mm	kmax	L_mm	Mmin	Ming	Mmax
  9.250000	  0.950897	  1.121149	  1.055704	 10.150173	  0.971919	  0.939755	  1.029703	222.215421	211.591340	277.622436	  0.895873	  0.949516	  1.111856	  9.680355	  0.954632	  0.848282  1.037027
  9.500000	  0.950728	  1.115603	  1.056984	 10.418798	  0.972700	  0.941365	  1.029952	222.282030	212.218181	277.806646	  0.897696	  0.948751	  1.112254	  9.948694	  0.954315	  0.851608  1.034678
  9.750000	  0.951333	  1.110295	  1.058135	 10.687173	  0.972871	  0.942778	  1.029784	222.509712	212.715773	277.933204	  0.899874	  0.948284	  1.112139	 10.234722	  0.954357	  0.854710  1.032599
 10.000000	  0.951952	  1.104657	  1.059003	 10.933287	  0.972947	  0.944053	  1.029360	222.719617	213.030375	277.905542	  0.902069	  0.947822	  1.112368	 10.472253	  0.954700	  0.857655  1.032687
 10.250000	  0.951118	  1.099129	  1.061503	 11.174875	  0.973177	  0.945212	  1.028658	223.007597	213.333160	277.721613	  0.904935	  0.947343	  1.112985	 10.706920	  0.955528	  0.860361  1.033248
 10.500000	  0.949447	  1.093303	  1.063707	 11.430446	  0.973480	  0.946445	  1.027696	223.384801	213.560977	277.560874	  0.908409	  0.947172	  1.113549	 10.953414	  0.956553	  0.862992  1.032982
 10.750000	  0.948103	  1.087918	  1.065327	 11.691946	  0.973768	  0.947666	  1.026488	223.870379	213.937005	277.568674	  0.909681	  0.947016	  1.113196	 11.227735	  0.957245	  0.865271  1.032243
 11.000000	  0.946648	  1.083075	  1.066570	 11.941375	  0.973759	  0.948954	  1.025363	224.571183	214.312857	277.507448	  0.911111	  0.946128	  1.112616	 11.456198	  0.956406	  0.867022  1.031814
 11.250000	  0.944098	  1.078041	  1.067195	 12.196303	  0.973841	  0.950130	  1.024711	225.318504	214.709462	277.814550	  0.912984	  0.944912	  1.112504	 11.681792	  0.955831	  0.868930  1.031912
 11.500000	  0.941937	  1.073302	  1.067370	 12.444637	  0.974038	  0.951329	  1.024257	225.398597	215.151903	278.331134	  0.914999	  0.943902	  1.112164	 11.909936	  0.955298	  0.871341  1.031949
 11.750000	  0.940211	  1.068784	  1.067501	 12.688696	  0.974196	  0.952579	  1.024625	225.454013	215.643608	278.581006	  0.917175	  0.943835	  1.111705	 12.144518	  0.954973	  0.874520  1.032105
 12.000000	  0.938704	  1.064589	  1.067660	 12.932147	  0.974258	  0.953904	  1.024730	225.444149	216.194095	278.644386	  0.919823	  0.943791	  1.110814	 12.375424	  0.955131	  0.877832  1.032300
 12.250000	  0.937754	  1.060363	  1.068202	 13.194096	  0.973678	  0.955196	  1.024579	225.434088	216.835616	278.494333	  0.923069	  0.944263	  1.108985	 12.604734	  0.955667	  0.881215  1.032283
 12.500000	  0.937790	  1.055803	  1.068656	 13.421493	  0.973460	  0.956611	  1.024503	225.351219	217.576552	278.158816	  0.925108	  0.945337	  1.107346	 12.811404	  0.956417	  0.884430  1.031880
 12.750000	  0.938229	  1.051273	  1.068750	 13.670156	  0.973466	  0.958029	  1.024335	225.445972	218.377355	277.898836	  0.925062	  0.946744	  1.106026	 13.104918	  0.957345	  0.887646  1.031379
 13.000000	  0.939344	  1.047242	  1.068916	 13.921375	  0.973522	  0.959332	  1.024589	225.734541	219.154976	277.714718	  0.923375	  0.947626	  1.105049	 13.350794	  0.958717	  0.890926  1.031109
 13.250000	  0.937796	  1.043583	  1.069305	 14.160242	  0.973280	  0.960638	  1.024980	226.108770	219.870365	277.656655	  0.922381	  0.948202	  1.103361	 13.586797	  0.960313	  0.894490  1.031307
 13.500000	  0.936084	  1.040470	  1.069829	 14.406079	  0.972956	  0.962096	  1.025298	226.532312	220.754791	277.495800	  0.920969	  0.949330	  1.101126	 13.839415	  0.961808	  0.897870  1.031437
 13.750000	  0.934899	  1.037900	  1.071512	 14.659016	  0.972686	  0.963642	  1.025227	226.963334	221.892477	277.268901	  0.919941	  0.950451	  1.098766	 14.112368	  0.963148	  0.901149  1.032628
 14.000000	  0.933540	  1.035989	  1.073092	 14.891072	  0.972515	  0.965018	  1.025205	227.429223	222.987503	277.151107	  0.919018	  0.951407	  1.096046	 14.321856	  0.964510	  0.904132  1.033537
 14.250000	  0.932478	  1.034189	  1.074843	 15.118301	  0.972466	  0.966340	  1.025171	227.889884	224.018759	276.952412	  0.918299	  0.952195	  1.094402	 14.567774	  0.965642	  0.906615  1.034396
 14.500000	  0.932045	  1.032887	  1.076483	 15.351602	  0.972386	  0.967660	  1.024979	228.068489	225.235289	276.986678	  0.917711	  0.952728	  1.098220	 14.795705	  0.966827	  0.909131  1.035504
 14.750000	  0.932069	  1.032112	  1.077920	 15.620029	  0.972404	  0.968796	  1.024956	228.075783	226.335821	276.984145	  0.917943	  0.953278	  1.101026	 15.051517	  0.967868	  0.911737  1.036359
 15.000000	  0.931985	  1.031955	  1.079378	 15.857932	  0.972372	  0.969904	  1.024902	228.152119	227.348796	276.685772	  0.918998	  0.953684	  1.103190	 15.267423	  0.969047	  0.914078  1.036471
 15.250000	  0.932423	  1.032630	  1.081260	 16.090593	  0.972532	  0.970591	  1.024574	228.545624	228.141264	276.149390	  0.920498	  0.952678	  1.105267	 15.505635	  0.969476	  0.916148  1.035866
 15.500000	  0.932912	  1.033599	  1.083019	 16.330995	  0.973159	  0.970987	  1.024502	229.002462	228.755728	276.486549	  0.922893	  0.951397	  1.107031	 15.770130	  0.969331	  0.918324  1.034965
 15.750000	  0.933694	  1.034663	  1.084215	 16.582639	  0.973796	  0.971204	  1.024294	229.600657	229.285135	276.884987	  0.924505	  0.949548	  1.108615	 16.016250	  0.969390	  0.920513  1.034355
 16.000000	  0.934526	  1.035925	  1.085321	 16.825002	  0.974338	  0.971124	  1.023915	230.341561	229.638336	277.177784	  0.926282	  0.947355	  1.109797	 16.252746	  0.969678	  0.922406  1.034818
 16.250000	  0.934972	  1.037514	  1.086037	 17.057791	  0.974810	  0.970694	  1.023393	230.714621	229.868941	277.286040	  0.927732	  0.944622	  1.110355	 16.495034	  0.969948	  0.924323  1.035195
 16.500000	  0.935385	  1.039565	  1.086801	 17.288910	  0.975342	  0.970141	  1.022810	231.083219	230.055693	277.314781	  0.928772	  0.941322	  1.110470	 16.738093	  0.970391	  0.926391  1.035453
 16.750000	  0.936028	  1.041913	  1.087276	 17.533669	  0.975611	  0.969619	  1.022354	231.334120	230.235468	277.302335	  0.929760	  0.938369	  1.109870	 16.966511	  0.970387	  0.928445  1.035647
 17.000000	  0.935504	  1.044270	  1.088147	 17.782628	  0.975329	  0.969142	  1.021667	231.458899	230.427945	277.095625	  0.931037	  0.935540	  1.109157	 17.197013	  0.970353	  0.930410  1.035728
 17.250000	  0.934807	  1.046883	  1.088654	 18.038613	  0.975196	  0.968907	  1.021112	231.655042	230.569607	276.894056	  0.932125	  0.932470	  1.108055	 17.449178	  0.970384	  0.932394  1.035742
 17.500000	  0.934299	  1.049423	  1.088339	 18.284839	  0.975060	  0.968554	  1.020775	231.777404	230.620211	276.734162	  0.933038	  0.929562	  1.107155	 17.692267	  0.970463	  0.934513  1.035384
 17.750000	  0.933371	  1.052312	  1.088063	 18.537855	  0.975045	  0.967879	  1.020389	231.895955	230.452652	276.305820	  0.934017	  0.926695	  1.106270	 17.930351	  0.970730	  0.936477  1.034759
 18.000000	  0.932487	  1.054798	  1.087661	 18.790961	  0.975287	  0.966978	  1.019927	231.506479	230.134141	275.757088	  0.930645	  0.923944	  1.105492	 18.168594	  0.970801	  0.938243  1.033942
 18.250000	  0.931615	  1.057293	  1.086539	 19.051650	  0.975703	  0.966161	  1.019505	230.922650	229.959252	275.335513	  0.927513	  0.921672	  1.105093	 18.424363	  0.969746	  0.940013  1.033175
 18.500000	  0.930728	  1.059410	  1.085457	 19.297239	  0.976201	  0.965463	  1.019093	230.413243	229.657942	275.491640	  0.924861	  0.919661	  1.104895	 18.660433	  0.968995	  0.941499  1.032268
 18.750000	  0.929762	  1.061797	  1.084337	 19.555663	  0.976787	  0.965061	  1.019065	230.130322	229.524109	275.618628	  0.922748	  0.917891	  1.104669	 18.913331	  0.968340	  0.942647  1.031118
 19.000000	  0.928701	  1.064582	  1.082694	 19.817284	  0.977476	  0.964914	  1.019051	229.948826	229.402011	275.789372	  0.921248	  0.915938	  1.104299	 19.142297	  0.967991	  0.943497  1.031020
 19.250000	  0.927439	  1.067101	  1.081044	 20.079119	  0.978209	  0.964700	  1.019006	229.856225	229.268402	276.130862	  0.920012	  0.913869	  1.103906	 19.375862	  0.967561	  0.944581  1.030659
 19.500000	  0.926301	  1.069633	  1.079028	 20.331693	  0.979058	  0.964635	  1.019173	229.824976	229.354577	276.444557	  0.918784	  0.911611	  1.103855	 19.634799	  0.967254	  0.945962  1.029937
 19.750000	  0.925573	  1.071825	  1.077286	 20.591370	  0.978941	  0.964700	  1.019110	229.944004	229.496656	276.626944	  0.917606	  0.910030	  1.103927	 19.859848	  0.966687	  0.947818  1.029155
 20.000000	  0.924930	  1.073591	  1.078504	 20.844718	  0.978655	  0.964581	  1.019085	230.083893	229.388178	276.903416	  0.916740	  0.908486	  1.104224	 20.100908	  0.966181	  0.949772  1.028679
 20.250000	  0.923773	  1.074625	  1.079314	 21.116382	  0.978537	  0.964522	  1.019283	230.294306	229.321989	277.294044	  0.916211	  0.907114	  1.104985	 20.357518	  0.965514	  0.951660  1.028574
 20.500000	  0.922620	  1.074756	  1.079631	 21.364762	  0.978553	  0.964689	  1.019629	230.420621	229.341846	277.660229	  0.915756	  0.906193	  1.106107	 20.590413	  0.965356	  0.953281  1.028642
 20.750000	  0.921386	  1.074437	  1.079745	 21.636205	  0.978537	  0.964775	  1.020015	230.570833	229.457323	278.082962	  0.915835	  0.905962	  1.106289	 20.848371	  0.965417	  0.954901  1.028615
 21.000000	  0.920080	  1.073911	  1.079531	 21.884947	  0.978522	  0.964885	  1.020413	230.791710	229.596892	278.527418	  0.914170	  0.905839	  1.106217	 21.066840	  0.965556	  0.956682  1.028568
 21.250000	  0.918924	  1.072932	  1.078988	 22.149914	  0.978421	  0.965152	  1.020891	230.915389	229.828185	278.836019	  0.911864	  0.905662	  1.106222	 21.313057	  0.965669	  0.958419  1.028255
 21.500000	  0.917931	  1.071307	  1.078170	 22.405203	  0.978316	  0.965673	  1.021214	231.062089	230.255417	279.226018	  0.910149	  0.905650	  1.106436	 21.557330	  0.965861	  0.959938  1.028080
 21.750000	  0.916811	  1.069326	  1.077298	 22.648271	  0.978255	  0.966382	  1.021270	231.188091	230.824960	279.889070	  0.909101	  0.905482	  1.106980	 21.773935	  0.965955	  0.961404  1.027938
